55.4263 -60.3246
47.4532 -71.7331
38.6220 -63.4286
47.5784 -73.7754
24.8075 -69.1362
55.6619 -60.0319
50.8308 -67.9632
50.4903 -86.4172
25.5114 -72.8826
47.2497 -48.1274
61.9091 -50.9375
44.4116 -80.4591
50.9500 -60.5398
52.5711 -69.1733
61.0393 -118.2662
49.1202 -78.5927
52.5192 -73.7017
32.4423 -45.9840
58.0197 -75.2436
59.1525 -63.6848
57.2694 -63.7097
51.2791 -79.0759
53.8657 -80.0653
46.3289 -57.6118
44.3212 -56.3246
56.8138 -65.6619
47.4170 -97.7042
38.7406 173.6598
60.9649 163.2505
65.0827 137.6205
59.1524 -57.5808
53.9956 -75.3365
60.3007 -94.4709
71.3202 -67.4921
53.2630 -63.1967
53.0716 -48.5057
54.9113 -45.8839
60.0622 -57.0849
41.6617 -74.2027
43.0925 -76.5229
57.6254 64.7204
41.1991 147.6337
41.4700 156.7419
47.3351 170.7530
50.9741 149.2873
62.5823 154.1759
47.7031 146.3509
58.9658 142.9972
57.9163 114.3612
51.5486 136.6620
55.7519 55.3457
53.7655 112.8980
33.8126 123.2833
69.1886 116.8812
52.6516 132.6289
52.7843 122.4738
44.3259 155.2246
50.3539 123.7102
39.8773 147.3179
31.0249 166.2760
56.5890 74.8195
51.8721 102.4405
27.2571 152.0489
57.0131 154.9569
50.7820 143.9262
50.1563 -176.8520
72.0875 154.1111
46.3356 176.9701
50.5668 -168.1959
51.9701 159.6914
43.7748 81.2762
72.2061 110.9288
46.7424 155.0710
49.3277 132.2966
46.5559 107.5596
31.1275 136.1099
44.3005 138.6317
58.9512 137.2642
62.1484 116.3212
45.4288 121.2953
53.0076 157.6282
34.7880 147.2354
64.4613 151.7306
53.3426 144.4061
56.5762 143.0402
55.5243 144.8108
55.3514 127.9949
46.7416 116.9298
47.0947 153.5198
63.5271 131.8842
44.1073 100.5683
71.1448 81.6125
61.3655 113.1873
54.3810 117.7285
32.2927 174.3919
50.9974 155.0230
58.5854 139.3926
51.4079 128.9057
71.0234 152.5529
46.6137 130.7785
58.2743 86.4821
66.4428 104.2475
60.2583 116.1686
78.0051 125.0050
53.9683 116.3050
56.5547 121.7500
49.2317 90.9184
19.0203 126.8118
70.0275 149.2278
62.9534 143.0638
58.3849 77.5556
61.4609 97.9146
32.0348 110.9397
63.9829 136.4607
53.0481 125.3682
60.0837 158.1984
52.3727 161.5640
62.4327 166.8622
60.2075 143.4573
64.9404 135.6005
52.7549 132.6367
54.6507 137.9106
44.0433 134.6799
37.2468 170.1814
63.4072 164.6069
63.8867 159.0363
35.5281 155.3616
66.4226 151.3759
52.2034 134.6545
50.4476 138.7166
55.8066 123.1059
48.3965 154.8131
38.4481 153.1753
51.6869 135.5834
53.1113 165.0419
50.0195 143.7824
50.6387 176.8710
66.5461 162.9738
50.8670 152.5336
59.2025 129.3735
47.1286 113.8700
50.4061 135.3815
70.2935 149.4055
42.1248 156.1976
57.8236 146.7941
60.0964 152.1790
51.9314 164.7409
40.5228 168.2636
60.0034 118.3749
48.5313 138.0940
62.3415 112.9079
53.5917 130.7651
55.6596 121.2255
63.9117 62.0346
64.9338 100.4978
47.5658 123.9082
47.9781 130.8262
64.7478 113.2295
49.0992 148.4757
48.9228 104.7366
56.4372 117.3739
64.8190 122.4585
65.9559 149.9897
52.6469 152.3462
69.0798 139.0623
43.5516 121.9762
46.6582 130.6252
41.6490 145.7389
55.7095 134.9709
62.5645 145.8378
48.3842 132.2423
47.0496 135.5855
46.6812 134.2161
33.9023 136.6228
31.7774 160.1772
40.8523 150.7631
51.8015 169.0759
66.2386 138.8942
51.0179 135.1580
59.8378 148.2942
62.8810 130.5941
37.2470 119.1785
52.6113 95.6292
35.4946 155.8216
58.9787 158.6432
36.9627 151.6170
42.7967 156.7753
61.7603 147.5990
61.7513 135.9811
59.9748 96.0053
63.2050 148.2097
69.2360 173.5744
51.6490 -179.7119
51.1964 154.3924
42.2321 125.6181
58.7751 136.8077
44.1875 103.7153
66.4394 157.8050
31.6741 150.2268
46.6471 161.4949
51.2527 153.3337
66.9719 143.8762
53.6380 139.2012
53.9223 165.8509
53.2796 148.9605
57.1963 149.8756
47.5513 132.3355
36.7338 141.9420
39.4893 155.2649
45.3816 156.1433
65.4129 102.4869
32.7915 146.3389
49.9052 82.4679
40.4268 113.8039
42.6525 123.8023
29.1649 151.3004
54.1276 145.9614
60.9306 121.8832
50.9734 111.3848
53.5575 156.9072
49.6752 120.3959
58.0966 113.8569
49.8769 141.0001
57.3979 156.5867
52.9750 148.7856
39.1794 150.6374
41.3963 172.4719
44.9579 178.1341
52.3330 145.7915
52.0275 164.3165
54.6904 85.0273
35.4308 123.9025
45.0300 119.2238
40.9822 126.2743
48.8579 137.4857
44.4857 135.2954
55.7577 147.8585
42.5789 143.4431
32.1511 169.3847
52.7299 161.2452
74.8285 174.3549
74.5283 175.1254
53.6490 164.4270
49.3471 170.6100
32.8912 127.5968
56.9867 72.0169
45.5521 147.5014
54.1748 154.8570
50.4418 166.0508
47.2810 170.7191
55.4562 132.6014
55.6092 116.6574
45.5739 159.6986
56.6877 148.5980
51.2559 124.1948
39.1694 146.3348
47.5799 142.2144
56.2949 107.1907
49.7715 125.1442
52.8632 135.7489
59.6959 142.5935
62.4738 141.8425
50.9490 119.4658
29.6409 141.9138
29.7656 131.1705
59.6314 139.0948
59.8604 112.4374
64.2576 157.6705
47.9639 157.6981
49.2534 144.1041
63.5490 159.7991
53.8364 125.0004
52.3327 159.3575
43.9659 144.6917
61.5841 150.8216
56.8676 157.8135
64.2021 115.8299
47.4081 142.6690
34.7709 174.1034
56.4035 136.1341
59.8902 179.6760
45.7042 165.7250
65.8760 132.1673
40.5812 146.1899
51.6527 157.4211
65.9689 149.2600
58.4361 155.0494
61.5739 146.5297
68.0279 120.4837
54.8069 155.3689
84.0350 179.3674
57.8494 -166.3148
77.0131 178.7587
62.1555 154.7256
56.1223 120.3812
62.9455 163.0224
64.9899 149.9664
56.7940 140.5276
47.4336 136.3678
53.6444 155.7049
42.0232 -54.4498
54.9706 -70.3384
30.6480 -43.5308
50.5777 -57.0000
44.3930 -66.6452
59.1017 -73.3513
70.5421 -57.0134
28.6160 -60.3565
55.3564 -53.3981
46.8924 -98.6773
47.1965 -48.0879
45.4072 -49.6559
57.2449 -61.5717
62.4968 -90.3839
61.0054 -95.1907
30.4469 -80.2687
47.4133 -93.3082
45.8935 -96.5035
50.0137 -91.3721
50.4211 -58.4949
51.9546 -60.7813
52.7037 -79.5411
35.7435 -54.3610
42.3252 -60.3547
44.3097 -46.0476
43.3517 -89.8192
48.6160 -83.2076
42.6643 -91.1399
40.3408 -90.9556
31.5854 -62.0323
63.7064 -63.4693
75.9059 -48.6953
59.5169 -64.8164
48.8426 -66.3311
45.5440 -48.7446
39.5965 -71.3427
44.9325 -66.0220
62.6660 -41.9638
52.6778 -70.2772
51.9910 -55.7668
45.7155 -38.2309
58.5596 -42.1596
70.5876 -65.4802
56.0371 -57.4241
64.5941 -78.3215
44.3693 -156.1378
55.8553 -179.0225
63.7253 169.2272
56.1731 131.2302
44.4131 159.4354
75.6691 -48.4938
42.6039 19.1778
38.3123 47.8408
46.1963 91.2331
57.8531 122.9168
47.3816 129.4281
63.9563 144.3159
72.5876 141.5312
52.5169 160.5713
49.0839 161.6622
47.9461 -79.1337
54.4739 -98.6073
35.0470 -75.6023
48.9596 -92.6454
36.8752 -55.0308
48.6185 -80.0149
61.3592 -83.6348
48.6649 -89.8988
58.4128 -120.7077
29.9148 -57.4145
54.1409 -57.4458
45.4753 -70.0736
53.3086 -69.9663
51.9341 -63.1816
59.4640 -128.7458
62.3052 -144.6183
59.3969 -173.5706
54.2895 173.0800
48.1210 -142.0524
58.3710 173.2505
43.3712 -25.9415
57.9361 -49.4049
33.5662 -52.2515
58.6686 -55.6136
35.2673 -50.6054
39.6543 -80.8722
36.6612 -67.1967
53.8242 -83.3783
37.8418 -49.1021
39.9263 -68.5131
40.6486 161.4996
45.2874 152.9186
70.5525 139.2208
56.0227 128.1547
49.8100 110.6150
45.6227 135.5914
28.4904 149.1146
44.1418 136.3005
38.0968 153.2586
57.0010 158.2933
46.1294 149.7531
51.6899 148.0850
65.3470 169.1056
43.2026 156.3171
43.6830 162.9460
75.0270 144.3058
49.0320 157.5970
34.3417 128.0913
49.5325 134.6864
50.9626 124.0917
33.2245 99.4998
41.1002 134.0049
41.9945 138.7700
34.6436 133.5273
48.5212 139.5441
59.2655 129.6287
-35.8350 149.3714
-45.1010 125.6224
-127.2584 -170.1985
-74.0660 174.5596
38.1170 97.9226
42.5642 100.8913
48.3897 92.9999
58.2032 130.8023
67.3020 144.2359
34.6630 153.2393
54.1820 134.7836
45.4425 160.0954
43.7685 142.1173
37.6893 -169.6261
53.0157 126.2567
71.9315 163.5345
51.4605 174.8861
67.3984 -168.3779
54.3648 153.0087
57.1287 141.0134
52.9775 144.3643
46.3783 163.0522
53.2956 142.1590
66.5032 168.9115
61.5891 84.1702
48.0812 119.3494
55.9944 143.1508
53.0136 138.1151
40.5842 160.0890
50.9772 130.6272
56.3460 130.2671
69.9245 130.2856
32.7779 148.1474
49.8281 149.5922
32.0786 122.9540
51.1223 123.8961
45.7239 95.1283
51.8728 67.8712
45.7792 111.3229
46.7007 163.5923
55.3433 170.7032
59.6442 137.5129
36.9459 156.8659
57.3948 142.7649
56.8195 146.7031
63.8779 153.2415
44.1311 158.9664
48.0358 132.9761
51.4903 111.9026
55.1736 153.2854
37.9668 106.8810
56.7022 122.6780
37.6580 134.6672
59.0406 66.1707
70.5468 95.4152
50.6752 123.1347
59.8931 150.1214
54.3106 134.6054
48.6916 134.3274
59.8371 126.5417
57.9421 120.9180
48.8293 109.7471
50.7059 146.0800
47.6271 117.5790
60.7456 142.7371
64.4615 133.3271
47.6517 166.7404
69.4461 -133.4080
61.0821 -133.1420
47.2005 176.8569
44.8305 137.9951
56.1080 135.7399
57.3461 141.1433
36.2414 160.1807
62.1945 121.4894
62.5588 126.5316
59.9950 131.0139
51.0463 127.2357
58.1572 168.8100
45.8870 141.5942
52.3710 128.3063
38.9777 133.4133
39.4655 127.7739
45.5157 157.5865
63.3919 155.4623
61.0744 150.1957
75.2815 120.8968
49.1815 149.1402
66.4589 131.2589
59.0013 141.9027
52.6679 155.8539
67.0581 178.7425
50.5340 173.6156
41.7709 168.0771
55.9328 139.3893
60.8044 142.3683
42.8860 132.9085
69.0752 154.1773
44.8882 174.2763
18.0745 153.8008
47.2817 145.0124
66.3654 143.2647
45.0238 128.6540
50.0997 154.8508
65.9184 104.5302
81.3263 94.9641
75.8841 146.3073
46.5232 142.2257
54.5799 143.3853
33.5495 137.5777
60.2732 148.2164
49.2362 142.6351
45.7717 166.9981
63.3993 138.9221
46.7981 149.9235
47.4877 167.7510
48.1062 119.2385
43.7915 108.3113
53.7931 128.1356
41.9073 146.4991
62.3820 142.5964
48.3947 135.5299
45.3130 173.7650
56.5858 102.5233
56.8490 77.8250
31.8413 121.4233
31.1642 110.8860
51.9260 102.8430
49.2639 115.6721
54.1061 128.1680
40.0622 159.0907
53.0904 137.8544
45.3394 166.9306
47.9455 166.0380
53.5499 121.2562
60.4086 108.4774
52.7853 138.2960
39.6192 113.1012
60.3360 167.4835
60.3273 152.5085
53.5904 157.8695
71.4500 137.3809
44.8786 154.0866
60.8847 145.0911
34.1551 93.3756
48.6145 151.5803
54.3191 145.1726
55.7390 136.7130
55.9565 140.6037
43.1585 141.4091
43.9238 130.6350
-21.1349 173.1489
38.9422 151.6967
43.3993 134.6630
49.2879 104.6828
50.3891 116.4775
52.1982 -177.2856
62.2491 -139.3899
41.9389 -140.9821
48.0499 -172.5822
48.0916 -175.2369
62.9374 125.6723
34.5663 132.8912
55.3095 101.2867
59.5077 89.3211
53.2278 98.5908
31.9642 161.3202
36.1069 164.4084
37.7655 157.6443
69.3653 139.6809
78.2782 165.2898
61.7676 155.1167
52.6227 169.6491
62.3648 131.4025
45.4711 158.6232
63.8700 164.3439
53.7530 142.3777
69.9627 151.5646
64.6776 132.1301
55.5443 151.5001
62.5850 114.7798
60.4095 139.9626
67.7048 137.0254
53.7416 172.6423
58.4081 131.5046
58.5108 157.9811
60.9692 139.4400
54.0507 153.4462
62.3964 147.1123
49.4013 144.8194
59.0065 162.6431
51.8336 152.1696
55.0937 166.7603
66.3779 104.9977
57.2137 165.9078
47.4340 159.1675
53.2726 125.4559
38.0658 139.8715
48.7377 128.1270
73.7040 158.2617
83.3477 146.3877
50.4903 168.1006
45.4587 146.2988
56.6246 163.1539
49.1694 164.0913
50.6194 -156.6559
63.0260 -160.3545
40.3388 159.3747
35.8929 -163.5695
57.7558 150.6618
63.5396 142.2837
72.5505 153.8644
50.1400 156.8007
57.6926 127.7825
56.4250 165.1198
67.2853 159.0514
35.8972 134.7126
52.1396 131.9772
59.1280 134.0409
51.7506 136.3677
58.0959 132.6512
51.3698 123.5717
60.2423 128.2869
36.6371 159.4115
58.8546 -173.7692
55.8092 172.8149
60.1867 -162.6978
59.1065 151.3702
50.9424 140.3256
62.2100 154.2808
59.6829 155.9363
52.5250 134.2970
54.0910 131.0178
63.2407 122.8045
44.7735 -66.5253
67.5859 -52.3635
45.4028 -58.1577
54.9495 -86.1824
32.1227 -89.1985
49.5240 -121.4212
53.1332 -61.2494
51.7612 -56.6795
63.5126 -47.5143
70.7035 -44.7190
59.7763 -52.6023
53.5961 -29.5947
51.8345 -74.6694
43.7313 -67.1188
42.7601 -83.0960
-79.8098 -19.9979
-144.4984 71.8833
-155.9626 82.0564
-146.4994 112.6065
-127.3254 92.3415
48.6447 -49.5956
62.5515 -80.4782
56.3595 -65.3698
50.4100 -87.4370
51.8384 -80.6468
53.2900 -77.7252
36.6382 -48.9029
57.8130 -64.4198
41.1330 -56.6071
56.9540 -62.6173
59.4893 -38.6033
51.8517 -53.9694
48.7508 -18.7883
54.8434 74.2345
46.2379 121.0605
36.7065 137.4772
47.7417 167.7140
66.5435 179.2058
58.9364 129.3623
47.4869 89.8048
61.0132 -44.3528
58.1071 -42.2149
44.8253 -68.8000
35.0461 -54.4835
64.1891 -64.8921
62.2719 -64.5344
55.3951 -63.1549
46.8239 -77.1835
56.9733 -56.5335
66.0153 -51.4572
54.9741 -58.1810
46.4218 -60.6547
42.6791 -118.4658
58.6033 172.2066
53.2111 116.7486
50.5748 148.8025
40.2680 160.0639
47.7726 -177.3439
45.6162 153.1659
55.2888 158.7549
54.3589 -64.9234
70.7896 -66.9341
50.4358 -51.7179
52.0531 -70.5614
55.4670 -70.1871
32.9651 -63.8680
20.3807 -62.3775
54.6604 -67.6070
45.2093 -51.8772
32.1902 -56.4399
53.4111 -55.5224
61.1052 -66.4030
42.7982 -61.6150
61.2366 -54.0274
49.7264 -62.3237
60.7346 -48.3488
33.2957 -54.4376
57.8105 -59.9696
46.6992 -47.1242
51.0556 -62.9324
63.6060 -76.5071
59.3580 -73.6917
64.5723 -55.2246
41.9359 -58.7962
41.9174 -43.6521
52.5199 -67.0040
60.8727 -72.3398
59.5594 -36.9653
71.1374 -56.5209
54.2567 -72.7404
64.8062 -63.2264
55.0441 -47.7467
68.1554 -63.3327
44.2072 -63.8841
67.3217 -83.8740
56.9985 -82.2015
46.9017 -66.8474
45.1853 -43.0647
36.1568 -86.3491
34.7596 -35.2784
56.4040 139.5064
55.4199 143.5899
56.3066 113.9637
60.5168 136.9406
48.4864 178.7507
52.1106 150.5158
63.8174 136.2989
56.6001 131.7315
60.4810 -176.3419
57.9789 -155.9531
49.0516 116.7088
43.9637 154.2134
59.5951 126.8011
51.6505 147.4122
49.7491 155.8283
55.1659 127.6104
38.9747 163.4501
53.0850 163.1062
58.2597 148.9064
38.9176 135.6799
52.5626 100.9985
66.1272 111.6522
50.8038 151.1448
39.7224 148.8605
56.3076 132.5007
63.3729 161.0905
61.9568 147.1482
40.2364 164.2327
59.1232 146.4512
53.4829 156.1059
67.9562 162.3015
54.0986 130.3548
36.8730 157.0750
56.2278 145.2005
42.1318 132.6091
53.4270 103.0330
44.2258 105.7014
57.8870 82.7634
33.2846 95.7967
47.3529 135.7704
58.9805 80.5723
42.6429 51.6001
61.4248 61.5451
50.3444 105.5016
-46.2953 171.7049
-88.2777 163.0479
-105.0813 175.4933
-58.1013 138.0102
-76.4729 141.7713
-49.8386 133.5820
47.1769 111.2070
47.2194 176.7618
65.2510 121.7361
43.6320 139.7848
48.9589 143.3623
47.8172 136.8924
46.2450 143.8470
45.8051 126.9076
46.3726 122.2291
49.2935 108.3846
60.5449 119.2234
51.1630 116.9059
60.8099 96.8415
58.6255 142.7370
38.4807 159.4214
34.9388 146.5588
52.4422 127.1941
55.6144 129.0999
35.1507 131.9257
40.4077 125.9121
48.2510 144.3215
69.2660 161.1474
54.7907 117.8140
60.3074 143.4078
57.8217 151.6654
68.3644 144.3183
67.0893 171.1468
53.4812 140.9445
59.1791 163.9740
61.6261 175.0983
49.9164 142.6208
34.8505 154.6052
49.5470 135.8974
58.6100 175.2671
35.4121 155.7677
49.7099 160.8373
55.1205 151.5530
60.0180 171.4068
54.7457 108.7567
45.0245 101.1445
58.6193 127.8677
48.9273 128.0585
61.3627 151.0178
57.6324 131.7495
45.4511 122.5869
47.0771 150.3254
46.2938 169.8710
58.0188 154.5787
54.2356 179.2968
72.8469 152.4601
54.0522 123.2066
55.2980 88.5749
51.3310 44.2933
43.8192 90.3192
39.2172 129.7174
53.5787 140.7958
46.2509 144.0526
57.1309 167.9270
56.0573 157.5196
34.4312 163.6844
60.1811 94.7904
59.2765 144.3978
59.7145 123.3107
69.0515 135.9539
55.1382 149.5153
63.8629 164.1530
47.7068 -173.0056
53.1897 -173.1894
55.2740 141.7032
49.1020 163.1573
58.7301 86.7812
51.4331 141.8563
57.8156 134.7635
53.3290 155.0273
66.1745 149.7300
72.6142 134.0323
30.6259 156.6993
42.9985 130.3713
-64.5956 153.3099
-64.1875 143.5362
59.2995 89.6640
39.0495 116.5960
55.2824 113.4411
43.0960 158.5835
44.2266 138.1917
65.8121 120.9391
61.2058 153.8907
51.1947 177.6781
63.3457 151.8786
43.7142 178.4410
52.9450 131.3801
57.2476 133.0851
69.4751 109.7488
44.3225 107.0446
47.9597 97.3547
34.1923 150.3766
43.1247 160.4149
62.9704 140.4380
47.1834 114.1724
53.3944 137.5075
60.2323 111.7238
53.0631 141.7181
49.1192 149.5113
68.4102 149.9554
30.2284 142.2492
53.0285 155.1336
63.5668 131.3655
36.9746 138.5892
46.1370 125.5296
48.5181 143.3755
54.9717 115.1001
60.0530 170.1104
66.4327 142.0893
51.1978 135.4653
59.3814 106.6202
63.0029 153.1255
43.0957 155.1160
53.5830 145.1047
62.8519 134.0932
64.8739 130.0914
45.7394 101.0656
33.2933 146.0870
50.7278 136.7732
60.5161 163.3084
56.8543 143.2415
58.5841 141.2071
49.5829 136.3663
47.9760 145.8690
36.9948 126.7744
56.9366 159.3867
45.6755 133.9322
35.3479 144.0417
53.9810 151.2049
42.1825 161.9457
51.2517 145.3109
37.4770 164.4426
63.8255 142.5077
52.8454 120.6479
58.9102 156.4237
37.9082 127.2823
47.4793 -171.7954
58.6010 148.0559
42.9515 144.1268
51.7737 133.2875
50.4602 129.0659
48.1876 156.0058
53.7010 124.0136
47.5457 163.0960
44.8326 130.5443
50.5857 -168.0303
52.9938 132.5930
63.5194 141.3809
48.3100 138.6016
53.7715 131.0588
48.8114 119.1624
47.8783 139.0855
66.1398 155.7337
48.2320 150.4260
44.5483 150.5274
48.1810 153.7405
55.7861 174.9972
62.0904 -170.9164
33.1965 -172.4014
67.5732 -155.6879
56.7527 166.4094
57.2842 177.5130
50.7872 178.6221
47.7797 135.7414
50.4208 154.6729
48.4564 168.2423
45.0248 101.8833
47.3612 153.5519
43.5527 118.1510
44.3383 94.5872
54.1967 137.0607
52.5715 137.9564
39.1496 149.3168
48.7741 166.7055
58.5510 175.6645
50.7330 148.6257
65.6849 163.9267
55.9178 173.1291
47.3023 135.7706
72.4392 118.6385
38.9188 149.0972
38.1599 136.2326
42.8989 95.7252
59.7373 134.7286
60.3295 159.0655
57.7238 179.4420
52.8519 97.6761
63.5835 96.0067
32.5052 123.1618
56.4373 146.5883
57.7770 167.3506
36.1313 140.0034
45.2198 152.1128
56.8157 159.0522
49.7661 -177.2753
49.4716 138.8225
51.9183 153.5406
64.3441 160.3673
52.1811 138.5838
49.7262 151.8569
56.1539 170.1352
55.4575 135.8024
33.8254 162.4407
62.4367 167.4178
72.6442 176.7823
49.7030 165.1029
39.5459 -66.4076
49.3076 -54.2115
52.1902 -40.5826
59.4331 -55.4493
60.3800 -72.7989
70.3568 -50.0314
