       8      44.1075
       9      55.3868
      10      42.7596
       1      71.0330
       2      32.6353
       3      37.7935
       4      57.6523
       5      53.0487
       6      43.4142
       7      39.1395
       8      57.9597
       9      35.7052
      10      48.5462
       1      53.3468
       2      49.8663
       3      50.0840
       4      46.0462
       5      65.9492
       6      64.6341
       7      65.5648
       8      39.4461
       9      50.1713
      10      51.1193
       1      58.6805
       2      47.5161
       3      54.9941
       4      62.8278
       5      67.6923
       6      14.3603
       7     -62.2636
       8     -74.6526
       9     -99.8359
      10    -152.1303
       1      68.0922
       2      64.1400
       3      44.0284
       4      41.0470
       5      51.9024
       6      49.1445
       7      48.2563
       8      55.5147
       9      56.2014
      10      46.1753
       1      45.1713
       2      41.3124
       3      48.9257
       4      71.3581
       5      52.7010
       6      62.6646
       7      54.6734
       8      28.3814
       9      55.3999
      10      53.0654
       1      65.0996
       2      45.3705
       3      50.4037
       4      61.8272
       5      33.3846
       6      57.0593
       7      56.8698
       8      39.0305
       9      31.5920
      10      48.5902
       1      64.1551
       2      60.5522
       3      48.7714
       4      57.6030
       5      52.1929
       6      50.9038
       7      54.6961
       8      52.4065
       9      49.5692
      10      50.1115
       1      49.1023
       2      56.1121
       3      46.6110
       4      45.9903
       5      45.6809
       6      28.6524
       7      50.6982
       8      65.0404
       9      54.0103
      10      43.2722
       1      73.5101
       2      52.2999
       3      57.0828
       4      58.3315
       5      64.1107
       6      49.7231
       7      59.1655
       8      26.2027
       9      50.5551
      10      52.5395
       1      48.6053
       2      75.6539
       3      58.5731
       4      74.0888
       5      54.6547
       6      54.9572
       7      60.2100
       8      55.0217
       9      56.8028
      10      28.1967
       1      55.1994
       2      43.4660
       3      69.0305
       4      39.6881
       5      71.0549
       6      60.6368
       7      50.5028
       8      50.5623
       9      60.8101
      10      33.8711
       1      58.3975
       2      43.8756
       3      57.1702
       4      59.2898
       5      59.4556
       6      70.3297
       7      55.6410
       8      33.5716
       9      48.0804
      10      46.9865
       1      60.6998
       2      60.2148
       3      61.5546
       4      72.1658
       5      45.8072
       6      52.9346
       7      57.3746
       8      49.0760
       9      44.1876
      10      52.3948
       1      61.9420
       2      59.5531
       3      67.3595
       4      60.7357
       5      35.1294
       6      58.1884
       7      51.9337
       8      42.7176
       9      68.2012
      10      58.2764
       1      48.4368
       2      48.9253
       3      56.4201
       4      46.6039
       5      41.0699
       6      54.1068
       7      46.2270
       8      44.7775
       9      49.5212
      10      60.7298
       1      51.3622
       2      51.3328
       3      66.3519
       4      54.1980
       5      42.3948
       6      42.8800
       7      50.4893
       8      63.6076
       9      61.0451
      10      41.1545
       1      65.2343
       2      52.2737
       3      44.2179
       4      51.9429
       5      58.4041
       6      48.5512
       7      49.8457
       8      48.8448
       9      44.4415
      10      68.3737
       1      51.5327
       2      68.9524
       3      54.2798
       4      46.4720
       5      50.1241
       6      80.3772
       7      59.6509
       8      67.5009
       9      54.6711
      10      66.0083
       1      60.3960
       2      55.0279
       3      60.1022
       4      44.7970
       5      58.7118
       6      70.9886
       7      66.7685
       8      36.6740
       9      42.5818
      10      50.8578
       1      55.4263
       2      47.4532
       3      38.6220
       4      47.5784
       5      24.8075
       6      55.6619
       7      50.8308
       8      50.4903
       9      25.5114
      10      47.2497
       1      61.9091
       2      44.4116
       3      50.9500
       4      52.5711
       5      61.0393
       6      49.1202
       7      52.5192
       8      32.4423
       9      58.0197
      10      59.1525
       1      57.2694
       2      51.2791
       3      53.8657
       4      46.3289
       5      44.3212
       6      56.8138
       7      47.4170
       8      38.7406
       9      60.9649
      10      65.0827
       1      59.1524
       2      53.9956
       3      60.3007
       4      71.3202
       5      53.2630
       6      53.0716
       7      54.9113
       8      60.0622
       9      41.6617
      10      43.0925
       1      57.6254
       2      41.1991
       3      41.4700
       4      47.3351
       5      50.9741
       6      62.5823
       7      47.7031
       8      58.9658
       9      57.9163
      10      51.5486
       1      55.7519
       2      53.7655
       3      33.8126
       4      69.1886
       5      52.6516
       6      52.7843
       7      44.3259
       8      50.3539
       9      39.8773
      10      31.0249
       1      56.5890
       2      51.8721
       3      27.2571
       4      57.0131
       5      50.7820
       6      50.1563
       7      72.0875
       8      46.3356
       9      50.5668
      10      51.9701
       1      43.7748
       2      72.2061
       3      46.7424
       4      49.3277
       5      46.5559
       6      31.1275
       7      44.3005
       8      58.9512
       9      62.1484
      10      45.4288
       1      53.0076
       2      34.7880
       3      64.4613
       4      53.3426
       5      56.5762
       6      55.5243
       7      55.3514
       8      46.7416
       9      47.0947
      10      63.5271
       1      44.1073
       2      71.1448
       3      61.3655
       4      54.3810
       5      32.2927
       6      50.9974
       7      58.5854
       8      51.4079
       9      71.0234
      10      46.6137
       1      58.2743
       2      66.4428
       3      60.2583
       4      78.0051
       5      53.9683
       6      56.5547
       7      49.2317
       8      19.0203
       9      70.0275
      10      62.9534
       1      58.3849
       2      61.4609
       3      32.0348
       4      63.9829
       5      53.0481
       6      60.0837
       7      52.3727
       8      62.4327
       9      60.2075
      10      64.9404
       1      52.7549
       2      54.6507
       3      44.0433
       4      37.2468
       5      63.4072
       6      63.8867
       7      35.5281
       8      66.4226
       9      52.2034
      10      50.4476
       1      55.8066
       2      48.3965
       3      38.4481
       4      51.6869
       5      53.1113
       6      50.0195
       7      50.6387
       8      66.5461
       9      50.8670
      10      59.2025
       1      47.1286
       2      50.4061
       3      70.2935
       4      42.1248
       5      57.8236
       6      60.0964
       7      51.9314
       8      40.5228
       9      60.0034
      10      48.5313
       1      62.3415
       2      53.5917
       3      55.6596
       4      63.9117
       5      64.9338
       6      47.5658
       7      47.9781
       8      64.7478
       9      49.0992
      10      48.9228
       1      56.4372
       2      64.8190
       3      65.9559
       4      52.6469
       5      69.0798
       6      43.5516
       7      46.6582
       8      41.6490
       9      55.7095
      10      62.5645
       1      48.3842
       2      47.0496
       3      46.6812
       4      33.9023
       5      31.7774
       6      40.8523
       7      51.8015
       8      66.2386
       9      51.0179
      10      59.8378
       1      62.8810
       2      37.2470
       3      52.6113
       4      35.4946
       5      58.9787
       6      36.9627
       7      42.7967
       8      61.7603
       9      61.7513
      10      59.9748
       1      63.2050
       2      69.2360
       3      51.6490
       4      51.1964
       5      42.2321
       6      58.7751
       7      44.1875
       8      66.4394
       9      31.6741
      10      46.6471
       1      51.2527
       2      66.9719
       3      53.6380
       4      53.9223
       5      53.2796
       6      57.1963
       7      47.5513
       8      36.7338
       9      39.4893
      10      45.3816
       1      65.4129
       2      32.7915
       3      49.9052
       4      40.4268
       5      42.6525
       6      29.1649
       7      54.1276
       8      60.9306
       9      50.9734
      10      53.5575
       1      49.6752
       2      58.0966
       3      49.8769
       4      57.3979
       5      52.9750
       6      39.1794
       7      41.3963
       8      44.9579
       9      52.3330
      10      52.0275
       1      54.6904
       2      35.4308
       3      45.0300
       4      40.9822
       5      48.8579
       6      44.4857
       7      55.7577
       8      42.5789
       9      32.1511
      10      52.7299
       1      74.8285
       2      74.5283
       3      53.6490
       4      49.3471
       5      32.8912
       6      56.9867
       7      45.5521
       8      54.1748
       9      50.4418
      10      47.2810
       1      55.4562
       2      55.6092
       3      45.5739
       4      56.6877
       5      51.2559
       6      39.1694
       7      47.5799
       8      56.2949
       9      49.7715
      10      52.8632
       1      59.6959
       2      62.4738
       3      50.9490
       4      29.6409
       5      29.7656
       6      59.6314
       7      59.8604
       8      64.2576
       9      47.9639
      10      49.2534
       1      63.5490
       2      53.8364
       3      52.3327
       4      43.9659
       5      61.5841
       6      56.8676
       7      64.2021
       8      47.4081
       9      34.7709
      10      56.4035
       1      59.8902
       2      45.7042
       3      65.8760
       4      40.5812
       5      51.6527
       6      65.9689
       7      58.4361
       8      61.5739
       9      68.0279
      10      54.8069
       1      84.0350
       2      57.8494
       3      77.0131
       4      62.1555
       5      56.1223
       6      62.9455
       7      64.9899
       8      56.7940
       9      47.4336
      10      53.6444
       1      42.0232
       2      54.9706
       3      30.6480
       4      50.5777
       5      44.3930
       6      59.1017
       7      70.5421
       8      28.6160
       9      55.3564
      10      46.8924
       1      47.1965
       2      45.4072
       3      57.2449
       4      62.4968
       5      61.0054
       6      30.4469
       7      47.4133
       8      45.8935
       9      50.0137
      10      50.4211
       1      51.9546
       2      52.7037
       3      35.7435
       4      42.3252
       5      44.3097
       6      43.3517
       7      48.6160
       8      42.6643
       9      40.3408
      10      31.5854
       1      63.7064
       2      75.9059
       3      59.5169
       4      48.8426
       5      45.5440
       6      39.5965
       7      44.9325
       8      62.6660
       9      52.6778
      10      51.9910
       1      45.7155
       2      58.5596
       3      70.5876
       4      56.0371
       5      64.5941
       6      44.3693
       7      55.8553
       8      63.7253
       9      56.1731
      10      44.4131
       1      75.6691
       2      42.6039
       3      38.3123
       4      46.1963
       5      57.8531
       6      47.3816
       7      63.9563
       8      72.5876
       9      52.5169
      10      49.0839
       1      47.9461
       2      54.4739
       3      35.0470
       4      48.9596
       5      36.8752
       6      48.6185
       7      61.3592
       8      48.6649
       9      58.4128
      10      29.9148
       1      54.1409
       2      45.4753
       3      53.3086
       4      51.9341
       5      59.4640
       6      62.3052
       7      59.3969
       8      54.2895
       9      48.1210
      10      58.3710
       1      43.3712
       2      57.9361
       3      33.5662
       4      58.6686
       5      35.2673
       6      39.6543
       7      36.6612
       8      53.8242
       9      37.8418
      10      39.9263
       1      40.6486
       2      45.2874
       3      70.5525
       4      56.0227
       5      49.8100
       6      45.6227
       7      28.4904
       8      44.1418
       9      38.0968
      10      57.0010
       1      46.1294
       2      51.6899
       3      65.3470
       4      43.2026
       5      43.6830
       6      75.0270
       7      49.0320
       8      34.3417
       9      49.5325
      10      50.9626
       1      33.2245
       2      41.1002
       3      41.9945
       4      34.6436
       5      48.5212
       6      59.2655
       7     -35.8350
       8     -45.1010
       9    -127.2584
      10     -74.0660
       1      38.1170
       2      42.5642
       3      48.3897
       4      58.2032
       5      67.3020
       6      34.6630
       7      54.1820
       8      45.4425
       9      43.7685
      10      37.6893
       1      53.0157
       2      71.9315
       3      51.4605
       4      67.3984
       5      54.3648
       6      57.1287
       7      52.9775
       8      46.3783
       9      53.2956
      10      66.5032
       1      61.5891
       2      48.0812
       3      55.9944
       4      53.0136
       5      40.5842
       6      50.9772
       7      56.3460
       8      69.9245
       9      32.7779
      10      49.8281
       1      32.0786
       2      51.1223
       3      45.7239
       4      51.8728
       5      45.7792
       6      46.7007
       7      55.3433
       8      59.6442
       9      36.9459
      10      57.3948
       1      56.8195
       2      63.8779
       3      44.1311
       4      48.0358
       5      51.4903
       6      55.1736
       7      37.9668
       8      56.7022
       9      37.6580
      10      59.0406
       1      70.5468
       2      50.6752
       3      59.8931
       4      54.3106
       5      48.6916
       6      59.8371
       7      57.9421
       8      48.8293
       9      50.7059
      10      47.6271
       1      60.7456
       2      64.4615
       3      47.6517
       4      69.4461
       5      61.0821
       6      47.2005
       7      44.8305
       8      56.1080
       9      57.3461
      10      36.2414
       1      62.1945
       2      62.5588
       3      59.9950
       4      51.0463
       5      58.1572
       6      45.8870
       7      52.3710
       8      38.9777
       9      39.4655
      10      45.5157
       1      63.3919
       2      61.0744
       3      75.2815
       4      49.1815
       5      66.4589
       6      59.0013
       7      52.6679
       8      67.0581
       9      50.5340
      10      41.7709
       1      55.9328
       2      60.8044
       3      42.8860
       4      69.0752
       5      44.8882
       6      18.0745
       7      47.2817
       8      66.3654
       9      45.0238
      10      50.0997
       1      65.9184
       2      81.3263
       3      75.8841
       4      46.5232
       5      54.5799
       6      33.5495
       7      60.2732
       8      49.2362
       9      45.7717
      10      63.3993
       1      46.7981
       2      47.4877
       3      48.1062
       4      43.7915
       5      53.7931
       6      41.9073
       7      62.3820
       8      48.3947
       9      45.3130
      10      56.5858
       1      56.8490
       2      31.8413
       3      31.1642
       4      51.9260
       5      49.2639
       6      54.1061
       7      40.0622
       8      53.0904
       9      45.3394
      10      47.9455
       1      53.5499
       2      60.4086
       3      52.7853
       4      39.6192
       5      60.3360
       6      60.3273
       7      53.5904
       8      71.4500
       9      44.8786
      10      60.8847
       1      34.1551
       2      48.6145
       3      54.3191
       4      55.7390
       5      55.9565
       6      43.1585
       7      43.9238
       8     -21.1349
       9      38.9422
      10      43.3993
       1      49.2879
       2      50.3891
       3      52.1982
       4      62.2491
       5      41.9389
       6      48.0499
       7      48.0916
       8      62.9374
       9      34.5663
      10      55.3095
       1      59.5077
       2      53.2278
       3      31.9642
       4      36.1069
       5      37.7655
       6      69.3653
       7      78.2782
       8      61.7676
       9      52.6227
      10      62.3648
       1      45.4711
       2      63.8700
       3      53.7530
       4      69.9627
       5      64.6776
       6      55.5443
       7      62.5850
       8      60.4095
       9      67.7048
      10      53.7416
       1      58.4081
       2      58.5108
       3      60.9692
       4      54.0507
       5      62.3964
       6      49.4013
       7      59.0065
       8      51.8336
       9      55.0937
      10      66.3779
       1      57.2137
       2      47.4340
       3      53.2726
       4      38.0658
       5      48.7377
       6      73.7040
       7      83.3477
       8      50.4903
       9      45.4587
      10      56.6246
       1      49.1694
       2      50.6194
       3      63.0260
       4      40.3388
       5      35.8929
       6      57.7558
       7      63.5396
       8      72.5505
       9      50.1400
      10      57.6926
       1      56.4250
       2      67.2853
       3      35.8972
       4      52.1396
       5      59.1280
       6      51.7506
       7      58.0959
       8      51.3698
       9      60.2423
      10      36.6371
       1      58.8546
       2      55.8092
       3      60.1867
       4      59.1065
       5      50.9424
       6      62.2100
       7      59.6829
       8      52.5250
       9      54.0910
      10      63.2407
       1      44.7735
       2      67.5859
       3      45.4028
       4      54.9495
       5      32.1227
       6      49.5240
       7      53.1332
       8      51.7612
       9      63.5126
      10      70.7035
       1      59.7763
       2      53.5961
       3      51.8345
       4      43.7313
       5      42.7601
       6     -79.8098
       7    -144.4984
       8    -155.9626
       9    -146.4994
      10    -127.3254
       1      48.6447
       2      62.5515
       3      56.3595
       4      50.4100
       5      51.8384
       6      53.2900
       7      36.6382
       8      57.8130
       9      41.1330
      10      56.9540
       1      59.4893
       2      51.8517
       3      48.7508
       4      54.8434
       5      46.2379
       6      36.7065
       7      47.7417
       8      66.5435
       9      58.9364
      10      47.4869
       1      61.0132
       2      58.1071
       3      44.8253
       4      35.0461
       5      64.1891
       6      62.2719
       7      55.3951
       8      46.8239
       9      56.9733
      10      66.0153
       1      54.9741
       2      46.4218
       3      42.6791
       4      58.6033
       5      53.2111
       6      50.5748
       7      40.2680
       8      47.7726
       9      45.6162
      10      55.2888
       1      54.3589
       2      70.7896
       3      50.4358
       4      52.0531
       5      55.4670
       6      32.9651
       7      20.3807
       8      54.6604
       9      45.2093
      10      32.1902
       1      53.4111
       2      61.1052
       3      42.7982
       4      61.2366
       5      49.7264
       6      60.7346
       7      33.2957
       8      57.8105
       9      46.6992
      10      51.0556
       1      63.6060
       2      59.3580
       3      64.5723
       4      41.9359
       5      41.9174
       6      52.5199
       7      60.8727
       8      59.5594
       9      71.1374
      10      54.2567
       1      64.8062
       2      55.0441
       3      68.1554
       4      44.2072
       5      67.3217
       6      56.9985
       7      46.9017
       8      45.1853
       9      36.1568
      10      34.7596
       1      56.4040
       2      55.4199
       3      56.3066
       4      60.5168
       5      48.4864
       6      52.1106
       7      63.8174
       8      56.6001
       9      60.4810
      10      57.9789
       1      49.0516
       2      43.9637
       3      59.5951
       4      51.6505
       5      49.7491
       6      55.1659
       7      38.9747
       8      53.0850
       9      58.2597
      10      38.9176
       1      52.5626
       2      66.1272
       3      50.8038
       4      39.7224
       5      56.3076
       6      63.3729
       7      61.9568
       8      40.2364
       9      59.1232
      10      53.4829
       1      67.9562
       2      54.0986
       3      36.8730
       4      56.2278
       5      42.1318
       6      53.4270
       7      44.2258
       8      57.8870
       9      33.2846
      10      47.3529
       1      58.9805
       2      42.6429
       3      61.4248
       4      50.3444
       5     -46.2953
       6     -88.2777
       7    -105.0813
       8     -58.1013
       9     -76.4729
      10     -49.8386
       1      47.1769
       2      47.2194
       3      65.2510
       4      43.6320
       5      48.9589
       6      47.8172
       7      46.2450
       8      45.8051
       9      46.3726
      10      49.2935
       1      60.5449
       2      51.1630
       3      60.8099
       4      58.6255
       5      38.4807
       6      34.9388
       7      52.4422
       8      55.6144
       9      35.1507
      10      40.4077
       1      48.2510
       2      69.2660
       3      54.7907
       4      60.3074
       5      57.8217
       6      68.3644
       7      67.0893
       8      53.4812
       9      59.1791
      10      61.6261
       1      49.9164
       2      34.8505
       3      49.5470
       4      58.6100
       5      35.4121
       6      49.7099
       7      55.1205
       8      60.0180
       9      54.7457
      10      45.0245
       1      58.6193
       2      48.9273
       3      61.3627
       4      57.6324
       5      45.4511
       6      47.0771
       7      46.2938
       8      58.0188
       9      54.2356
      10      72.8469
       1      54.0522
       2      55.2980
       3      51.3310
       4      43.8192
       5      39.2172
       6      53.5787
       7      46.2509
       8      57.1309
       9      56.0573
      10      34.4312
       1      60.1811
       2      59.2765
       3      59.7145
       4      69.0515
       5      55.1382
       6      63.8629
       7      47.7068
       8      53.1897
       9      55.2740
      10      49.1020
       1      58.7301
       2      51.4331
       3      57.8156
       4      53.3290
       5      66.1745
       6      72.6142
       7      30.6259
       8      42.9985
       9     -64.5956
      10     -64.1875
       1      59.2995
       2      39.0495
       3      55.2824
       4      43.0960
       5      44.2266
       6      65.8121
       7      61.2058
       8      51.1947
       9      63.3457
      10      43.7142
       1      52.9450
       2      57.2476
       3      69.4751
       4      44.3225
       5      47.9597
       6      34.1923
       7      43.1247
       8      62.9704
       9      47.1834
      10      53.3944
       1      60.2323
       2      53.0631
       3      49.1192
       4      68.4102
       5      30.2284
       6      53.0285
       7      63.5668
       8      36.9746
       9      46.1370
      10      48.5181
       1      54.9717
       2      60.0530
       3      66.4327
       4      51.1978
       5      59.3814
       6      63.0029
       7      43.0957
       8      53.5830
       9      62.8519
      10      64.8739
       1      45.7394
       2      33.2933
       3      50.7278
       4      60.5161
       5      56.8543
       6      58.5841
       7      49.5829
       8      47.9760
       9      36.9948
      10      56.9366
       1      45.6755
       2      35.3479
       3      53.9810
       4      42.1825
       5      51.2517
       6      37.4770
       7      63.8255
       8      52.8454
       9      58.9102
      10      37.9082
       1      47.4793
       2      58.6010
       3      42.9515
       4      51.7737
       5      50.4602
       6      48.1876
       7      53.7010
       8      47.5457
       9      44.8326
      10      50.5857
       1      52.9938
       2      63.5194
       3      48.3100
       4      53.7715
       5      48.8114
       6      47.8783
       7      66.1398
       8      48.2320
       9      44.5483
      10      48.1810
       1      55.7861
       2      62.0904
       3      33.1965
       4      67.5732
       5      56.7527
       6      57.2842
       7      50.7872
       8      47.7797
       9      50.4208
      10      48.4564
       1      45.0248
       2      47.3612
       3      43.5527
       4      44.3383
       5      54.1967
       6      52.5715
       7      39.1496
       8      48.7741
       9      58.5510
      10      50.7330
       1      65.6849
       2      55.9178
       3      47.3023
       4      72.4392
       5      38.9188
       6      38.1599
       7      42.8989
       8      59.7373
       9      60.3295
      10      57.7238
       1      52.8519
       2      63.5835
       3      32.5052
       4      56.4373
       5      57.7770
       6      36.1313
       7      45.2198
       8      56.8157
       9      49.7661
      10      49.4716
       1      51.9183
       2      64.3441
       3      52.1811
       4      49.7262
       5      56.1539
       6      55.4575
       7      33.8254
       8      62.4367
       9      72.6442
      10      49.7030
       1      39.5459
       2      49.3076
       3      52.1902
       4      59.4331
       5      60.3800
       6      70.3568
       7      63.2810
       8      48.1993
       9      51.0627
      10      49.9447
       1      59.3807
       2      57.7503
       3      51.3822
       4      36.8140
       5      61.7021
       6      52.7814
       7      33.8866
       8      27.4096
       9      52.7120
      10      51.4754
       1      57.3850
       2      69.5793
       3      56.1737
       4      73.4091
       5      48.9201
       6      59.0802
       7      44.0147
       8      60.3683
       9      63.8150
      10      44.6287
       1      63.5966
       2      52.0423
       3      37.8868
       4      66.7702
       5      67.7766
       6      35.2743
       7      58.2436
       8      36.9006
       9      19.3500
      10      59.2121
       1      54.5374
       2      64.3624
       3      50.2027
       4      29.7491
       5      38.4110
       6      42.7789
       7      45.9800
       8      40.9442
       9      56.6585
      10      66.3393
       1      62.5459
       2      64.9817
       3      58.3325
       4      45.4252
       5      51.8679
       6      48.0324
       7      51.4849
       8      57.3379
       9      53.1171
      10      42.0062
       1      53.2202
       2      57.3922
       3      57.2236
       4      55.1739
       5      39.9588
       6      60.2502
       7      57.4892
       8      42.7064
       9      39.0081
      10      40.2316
       1      53.8061
       2      55.1126
       3      44.6909
       4      50.8797
       5      44.1868
       6      56.9540
       7      27.9356
       8      48.6832
       9      56.3664
      10      38.8590
       1      57.2798
       2      61.6436
       3      55.1092
       4      55.4351
       5      22.6206
       6      50.2214
       7      79.2611
       8      59.4395
       9      49.0174
      10      65.1414
       1      52.4391
       2      41.7461
       3      57.9384
       4      45.4539
       5      29.6607
       6      54.0737
       7      55.4575
       8      59.2639
       9      38.6978
      10      48.7568
       1      66.9408
       2      55.2455
       3      63.2925
       4      57.8899
       5      60.6590
       6      36.6376
       7      57.1384
       8      51.8704
       9      62.2887
      10      48.0929
       1      49.7862
       2      31.4418
       3      43.8934
       4      34.3684
       5      61.6347
       6      62.4839
       7      54.5000
       8      42.9344
       9      63.2981
      10      70.4878
       1      78.3655
       2      52.0682
       3      46.5981
       4      56.6716
       5      55.3025
       6      44.4685
       7      50.9053
       8      46.2316
       9      52.1052
      10      46.4499
       1      45.8042
       2      53.6376
       3      73.0798
       4      51.0449
       5      57.5492
       6      58.2072
       7      46.9440
       8      68.1487
       9      63.1382
      10      50.7204
       1      50.0044
       2      33.3024
       3      60.3010
       4      76.5646
       5      49.1840
       6      54.6434
       7      47.3204
       8      43.5929
       9      57.2103
      10      48.2367
       1      59.2413
       2      58.7102
       3      66.7106
       4      62.2418
       5      47.1297
       6      47.9941
       7      63.2646
       8      69.7567
       9      61.4252
      10      63.8719
       1      49.0711
       2      48.0135
       3      57.1437
       4      46.7381
       5      62.0189
       6      20.4573
       7      45.7025
       8      50.2609
       9      62.8829
      10      70.7669
       1      37.6426
       2      48.8993
       3      51.5038
       4      43.6207
       5      59.9926
       6      48.9007
       7      47.1937
       8      66.9285
       9      52.3821
      10      47.3073
       1      59.2211
       2      47.0289
       3      51.4528
       4      40.0873
       5      53.7141
       6      50.7560
       7      62.3888
       8      50.4009
       9      49.0790
      10      41.1743
       1      65.2458
       2      59.4666
       3      37.2050
       4      64.3317
       5      59.1140
       6      40.4687
       7      48.2912
       8      60.3545
       9      57.6351
      10      64.6051
       1      70.9258
       2      52.9578
       3      38.3446
       4      59.2630
       5      57.4512
       6      61.0941
       7      53.6900
       8      45.3751
       9      42.9454
      10      59.5881
       1      49.9609
       2      44.6678
       3      68.3346
       4      71.5603
       5      58.7163
       6      69.1832
       7      33.1167
       8      51.0003
       9      56.5445
      10      44.7375
       1      70.6108
       2      47.6781
       3      64.8293
       4      55.5626
       5      61.6505
       6      61.3576
       7      63.6256
       8      47.0051
       9      41.9132
      10      54.8057
       1      47.9800
       2      43.8640
       3      49.9803
       4      23.5258
       5      48.6851
       6      36.3410
       7      57.4653
       8      42.8849
       9      26.9694
      10      57.1817
       1      46.5269
       2      58.1218
       3      44.4011
       4      65.3591
       5      48.6846
       6      60.9526
       7      51.7527
       8      44.5965
       9      56.1887
      10      50.6313
       1      50.8933
       2      54.0264
       3      47.1691
       4      68.4191
       5      51.7747
       6      48.5788
       7      56.2480
       8      29.3559
       9      46.2149
      10      40.4669
       1      46.2599
       2      53.8913
       3      66.7172
       4      37.1801
       5      37.3599
       6      52.3732
       7      70.0552
       8      63.7150
       9      50.1065
      10      47.3958
       1      55.5260
       2      58.1243
       3      40.4761
       4      52.3543
       5      44.7855
       6      64.9338
       7      55.2892
       8      62.7177
       9      56.1174
      10      45.6458
       1      51.8026
       2      43.1201
       3      49.8484
       4      57.1019
       5      42.0903
       6      45.6149
       7      33.8307
       8      45.5098
       9      64.2365
      10      44.4033
       1      75.6044
       2      58.3761
       3      46.6686
       4      60.8021
       5      48.3952
       6      39.3017
       7      37.9737
       8      62.0478
       9      53.9321
      10      47.1409
       1      51.6324
       2      37.3597
       3      33.9030
       4      86.0793
       5      64.4857
       6      70.0360
       7      53.3958
       8      69.4915
       9      49.4441
      10      47.1326
       1      49.8649
       2      59.0543
       3      44.9636
       4      61.0854
       5      40.1452
       6      67.3525
       7      53.0793
       8      54.9570
       9      56.0781
      10      42.7827
       1      64.4904
       2      48.4001
       3      38.7589
       4      34.9810
       5      41.5529
       6      37.8528
       7      52.8834
       8      57.2483
       9      52.0770
      10      50.7085
       1      48.2360
       2      55.3205
       3      49.4676
       4      48.2979
       5      51.7587
       6      49.6206
       7      49.0804
       8      50.1653
       9      44.5586
      10      49.4363
       1      49.1733
       2      53.9390
       3      50.0682
       4      54.3660
       5      46.1855
       6      34.6027
       7      55.4204
       8      50.9714
       9      51.2778
      10      63.2600
       1      64.6477
       2      62.9397
       3      51.1462
       4      55.5783
       5      64.1176
       6      62.3642
       7      36.0996
       8      56.4230
       9      44.2469
      10      40.5024
       1      61.4996
       2      67.0596
       3      59.5669
       4      69.3425
       5      32.3857
       6      41.2019
       7      44.4269
       8      57.9940
       9      35.7985
      10      32.3197
       1      68.6613
       2      56.7221
       3      68.5490
       4      43.4123
       5      48.2352
       6      50.4251
       7      67.1913
       8      50.7185
       9      56.5307
      10      57.5243
       1      78.3777
       2      43.4948
       3      51.6852
       4      50.3077
       5      51.4963
       6      55.3750
       7      64.3019
